"統計名：","法人企業統計調査 時系列データ"
"表番号：","1"
"表題：","[時系列データ] 金融業、保険業以外の業種(原数値)"
"実施年月：","2024年度","-"

"*","計算結果が値を持たない項目"
"***","数字が得られないもの"

"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) コード","045","065","057","066","235","071","072","073"
"","","","","","","","","","/調査項目 (金融業、保険業以外の業種) 補助コード","-","-","-","-","-","-","-","-"
"業種 (金融業、保険業以外の業種) コード","業種 (金融業、保険業以外の業種) 補助コード","業種 (金融業、保険業以外の業種)","規模 (金融業、保険業以外の業種) コード","規模 (金融業、保険業以外の業種) 補助コード","規模 (金融業、保険業以外の業種)","年  期 コード","年  期 補助コード","年  期","/調査項目 (金融業、保険業以外の業種)","売上高(当期末)【百万円】","役員給与(当期末)【百万円】","役員賞与(当期末)【百万円】","従業員給与(当期末)【百万円】","従業員賞与(当期末)【百万円】","期中平均役員数(当期末)【人】","期中平均従業員数(当期末)【人】","付加価値(当期末)【百万円】"
"104","","全産業（除く金融保険業）","26","","全規模","20160","","2016年度","","1,455,756,301","25,225,773","707,727","130,690,544","22,002,062","5,279,005","41,114,768","298,797,381"
"104","","全産業（除く金融保険業）","26","","全規模","20170","","2017年度","","1,544,142,808","25,841,966","840,456","132,168,552","23,765,358","5,541,458","42,204,629","311,713,034"
"104","","全産業（除く金融保険業）","26","","全規模","20180","","2018年度","","1,535,211,424","25,832,612","799,774","133,664,651","24,221,843","5,516,321","43,071,272","314,482,187"
"104","","全産業（除く金融保険業）","26","","全規模","20190","","2019年度","","1,481,898,587","25,366,675","782,183","129,160,856","23,301,975","5,334,455","41,228,099","294,672,139"
"104","","全産業（除く金融保険業）","26","","全規模","20200","","2020年度","","1,362,469,609","24,631,778","706,523","125,286,841","21,828,349","5,281,033","39,719,403","273,328,733"
"104","","全産業（除く金融保険業）","26","","全規模","20210","","2021年度","","1,447,887,788","25,250,456","965,070","132,782,703","24,190,514","5,236,887","41,573,089","300,002,529"
"104","","全産業（除く金融保険業）","26","","全規模","20220","","2022年度","","1,578,439,646","26,291,281","1,189,366","138,617,090","25,225,709","5,327,690","43,097,881","317,913,649"
"104","","全産業（除く金融保険業）","26","","全規模","20230","","2023年度","","1,633,331,387","27,012,024","1,248,901","142,805,299","26,579,495","5,415,959","44,014,637","340,254,539"
"104","","全産業（除く金融保険業）","26","","全規模","20240","","2024年度","","1,692,401,786","27,894,414","1,326,054","147,621,243","28,015,078","5,467,205","43,709,299","357,113,607"
"104","","全産業（除く金融保険業）","25","","10億円以上","19600","","1960年度","","12,361,945","17,572","4,355","912,668","***","6,165","2,262,125","2,345,832"
"104","","全産業（除く金融保険業）","25","","10億円以上","19610","","1961年度","","16,839,930","17,259","5,603","1,173,580","***","7,899","2,683,226","2,908,246"
"104","","全産業（除く金融保険業）","25","","10億円以上","19620","","1962年度","","18,772,655","23,927","6,167","1,352,686","***","9,278","2,969,970","3,193,212"
"104","","全産業（除く金融保険業）","25","","10億円以上","19630","","1963年度","","23,383,541","24,620","7,251","1,592,385","***","10,440","3,159,353","3,955,659"
"104","","全産業（除く金融保険業）","25","","10億円以上","19640","","1964年度","","27,932,605","29,695","10,066","1,871,306","***","11,764","3,401,710","4,526,436"
"104","","全産業（除く金融保険業）","25","","10億円以上","19650","","1965年度","","30,108,380","31,424","7,679","2,093,542","***","12,223","3,440,791","4,938,029"
"104","","全産業（除く金融保険業）","25","","10億円以上","19660","","1966年度","","35,356,558","34,700","9,310","2,365,981","***","14,881","3,515,747","5,834,095"
"104","","全産業（除く金融保険業）","25","","10億円以上","19670","","1967年度","","42,606,589","38,320","11,184","2,805,575","***","13,706","3,695,155","6,971,306"
"104","","全産業（除く金融保険業）","25","","10億円以上","19680","","1968年度","","50,550,748","46,815","14,975","3,354,441","***","14,826","3,880,298","8,205,402"
